ID,명칭,우편번호,관리자,전화번호,주소,위도,경도,개요,문의 및 안내,규모,수용인원,이용시간,쉬는날,이용요금,할인정보,관람소요시간,주차시설,주차요금,유모차 대여 여부,애완동물 동반 가능 여부,신용카드 가능 여부,상세정보
"2745602","에스팩토리","04783","","","서울특별시 성동구 연무장15길 11 (성수동2가) ","37.5423085165","127.0594809973","에스팩토리는 1980년대부터 이어온 공장지대와 젊은 예술가들의 개성 강한 공간들이 멋스럽게 어우러진 성수동은 서울의 새로운 명소가 되었다. 이곳은 2014년 ‘도시재생 시범구역’으로 선정된 후 수제화 거리와 공장지대로 젊은 문화예술인들이 모여들기 시작했고  젊은 문화예술인들이 운영하는 작은 카페  레스토랑  공방은 성수동의 새로운 풍경이 형성되었다. 현재 스튜디오  오피스  레스토랑  카페  팝업 스토어 등이 한 곳에 모여 있으며  대관  공연  전시 등 다양한 문화 행사가 펼쳐지고 있다.","","","","10:00~22:00 <br>
※ 점포 별로 상이함","연중무휴<br> ※ 점포 별로 상이함","","","","가능","10분당 1,000원","없음","","가능",""
"2751303","서울특별시교육청 융합과학교육원 남부분원","08283","","","서울특별시 구로구 구로중앙로27나길 21 (구로동) ","37.4966190367","126.8853287058","서울특별시교육청 융합과학교육원은 서울과학교육의 센터로서 학생들에게는 과학탐구 체험활동을 통하여 과학에 대한 관심과 흥미를 높이고  교원들에게는 다양한 연수 및 교수학습에 필요한 자료 제공을 통하여 전문성을 신장시킬 수 있도록 지원하며  일반 시민들에게는 과학체험학습의 장을 제공하고 있다. 융합과학교육원은 본원  남산분원  동부분원  남부분원이 있다. 여기서 남부분원은 서울 남부권역 유치원  초등 중등학교 학생을 대상으로 하는 생태체험과 과학탐구교육  수학과 과학 분야 영재교육  학교 수업 지원을 위한 다양한 교사 직무연수를 담당한다. 유아과학놀이교실  자연사전시실  화학실  생명과학실  지구과학실  물리학실  초등·중등발명교실  자연관찰원 등으로 구성되어 있다. 또한 이곳에서는 유아과학놀이교실  과학창의력교실  토요가족생태환경교실  특별프로그램 등 다양한 과학 프로그램을 운영하고 있다.","","","","09:00~17:00","매주 토요일~일요일 / 공휴일","무료<br>※ 단, 프로그램 이용시 별도","","","불가능","","없음","","없음","체험프로그램:유아과학놀이교실 / 과학창의력교실 / 남부전환기특별프로그램은 / 토요가족생태환경교실<br>
※ 자세한 사항은 홈페이지 참조
"
"2753089","더서울라이티움","04769","","","서울특별시 성동구 서울숲2길 32-14 (성수동1가, 갤러리아 포레) 2층","37.5455245178","127.0432601616","더서울라이티움은 세계적인 빛의 건축 디자이너 장 누벨(Jean Nouvel)이 공간 디자인에 직접 참여한 서울시의 랜드마크로 갤러리아 포레에 소재해 서울숲과 연계된 교통의 요지에 자리 잡고 있다. 1관은 미디어아트 상설전시  2관과 5관은 복합전시 및 문화행사  3관은 소상공예술인 전시  Atrium은 문화 예술 전시를 하고 있다. 시즌별로 다양한 전시가 기획되고 있으며  박람회  세미나  상품론칭쇼 등 시설 대관도 가능하다.","","","","10:00~19:00","매주 월요일 / 설·추석 연휴 / 전시 준비기간","전시 별로 상이함","","","가능 (780대)","10분당 2,000원","없음","","가능",""
"2762852","농업박물관","04516","","","서울특별시 중구 새문안로 16 (충정로1가) ","37.5668984613","126.9680664061","농업박물관은 농업인들이 기증한 전통 농경유물을 잘 보존해 후대 교육용으로 활용하기 위해 1987년 설립된 국내 최초의 농업전문박물관으로  선사시대부터 현대에 이르기까지 한국 농업의 발달과정을 한눈에 볼 수 있도록 유물·자료·농기구·운반도구 등을 전시하고 있다. 2005년 기존 박물관을 헐어 새 박물관을 건립해 다양한 전시와 교육체험프로그램을 마련해 획기적 변혁을 도모했고  2017년 개관 30주년을 계기로 더 알차고 다양한 전시·교육체험 행사로 농업의 소중함과 정직함을 배우는 기회를  제공해오고 있다.","","","매 시간 150명","하절기(3월~10월) 09:30~18:00<br>
동절기(11월~2월) 09:30~17:30<br>
※ 입장마감 : 17:00","매주 월요일 / 1월 1일 / 설·추석연휴 / 근로자의날 / 법정공휴일","무료","","","불가능","","없음","","없음",""
"2762871","이화여고100주년기념관","04516","","","서울특별시 중구 정동길 26 (정동)","37.5658819712","126.9713189165","이화여고 100주년 기념관은 1975년의 화재로 철거된 프라이홀 자리에 건립한 교육관으로 서울 중구 정동길 이화여고 동문 옆에 있다. 화재로 철거되기 전까지 프라이홀은 구 손탁호텔을 대신하여 기숙사와 실험실  교실 등으로 활용되었다. 프라이홀의 복원을 위한 졸업생들의 오랜 노력 끝에 2004년 이화여고 100주년 기념관이 준공되었다. 지하 1층  지상 5층의 멀티미디어 교육관으로 갤러리  카페  음악실  개인연습실  시청각실  공동작업실  교사연구실 등의 다양한 시설들을 갖추고 있다. 1층과 2층의 화암홀은 공연에 적합한 최신 시설과 장비를 갖추고 있어 뮤지컬  콘서트 등 다채로운 공연과 교육 행사 장소로 이용되고 있다.","","","433석","※ 공연 및 행사 별 상이하므로 홈페이지 참고","※ 공연 및 행사 별 상이하므로 홈페이지 참고","※ 공연 및 행사 별 상이하므로 홈페이지 참고","","","불가능","","없음","","가능","체험프로그램:	

예약안내:

"
"2765202","서소문성지역사박물관","04510","","","서울특별시 중구 칠패로 5 (의주로2가) ","37.5596854342","126.9693637143","서소문성지역사박물관은 순교한 천주교인들을 기리는 곳으로 2019년 6월 개관하였다. 천주교 박해와 관련한 전시와 예술 작품을 만나 볼 수 있고  매주 목요일에 서소문 역사탐방 해설을 진행하고 있어 서소문 성지와 천주교의 역사에 관한 상세한 설명을 들을 수 있다.
서소문성지역사박물관은 서소문 역사공원 내 위치하고 있으며  지하 2층에 상설전시관이 마련되어 있다. 계단을 따라 지하 3층으로 내려가면 하늘광장을 만나게 된다. 하늘광장은 경건함을 가득 담은 공간으로 절제된 사각형의 공간으로 이루어져 있다. 하늘  빛  직선만이 존재하는 이 공간은 천주교 박해의 먹먹함과 슬픔이 그대로 담겨있다. 또한 이곳은 건축 디자인으로도 유명하여 많은 사람의 발걸음을 이끄는 곳으로 2019년 서울시 건축상 최우수상을 받았다.","","","","09:30~17:30 (입장마감 17:00)","매주 월요일 / 1월 1일 / 설·추석 당일","무료","","","가능 (216대)","기본 30분당 2,000원 / 초과 시 10분당 600원","없음","","없음","소장품현황:경국대전 외 87건		

예약안내:
"
"2773382","서울기록원","03371","","","서울특별시 은평구 통일로62길 7 (녹번동) ","37.6071987219","126.9340516999","서울기록원은 서울특별시 시정 기록과 서울 시민의 기억과 기록을 수집하여 전문적으로 보존·관리하고 기록정보 서비스를 제공하는 공공아카이브다. 서울의 중요한 기록을 모으고 관리하는 데 전념하여 서울의 과거와 오늘이 미래에 생생하게 전해질 수 있도록 하고 있다. 역사적인 기록물들이 영구히 보존될 수 있는 최적의 환경을 조성하고  훼손된 문서의 복원작업에도 헌신하고 있다. 이러한 과정을 통해 기록이 단순히 남겨지는 것이 아니라  살아 숨 쉬는 역사로서 그 가치를 유지할 수 있도록 한다. 더불어 서울기록원을 방문하는 모든 사람들에게 기록을 통한 새로운 발견과 학습의 기회를 제공하는 다양한 전시와 교육프로그램을 마련하고 있다.","","","","10:00~17:00","매주 월요일 / 1월 1일 / 설·추석 당일","무료","","","가능","","없음","","가능","체험프로그램:※ 일정 별로 진행하는 프로그램이 상이하므로 자세한 사항은 홈페이지 참조
소장품현황:서울의 100여 년 동안을 기록하는 문서(종이  영상  사진 등)
"
"2791398","서울옥션 강남센터","06017","","","서울특별시 강남구 언주로 864 ","37.5274847788","127.0339392991","서울옥션은 1998년 설립된 국내 최초의 미술품 경매 회사이다. 한국 고미술과 근현대 미술은 물론  콜렉터블 아트  와인  보석  건축에 이르기까지 다양한 품목을 취급한다. 또한 평창동 본사와 강남 센터는 물론 홍콩 전시장을 갖추고 있어 경매 외에 다양한 문화 이벤트와 아카데미 등을 열고 있다.
서울옥션은 평창동에 이어 2019년 1월 서울 강남구 신사동에 서울옥션 강남센터 문을 열었다. 평창동 서울옥션 사옥과 인천국제공항 등을 설계한 프랑스 건축가 장 미셸 빌모트(Jean-Michel Wilmotte)가 디자인과 설계를 맡은 건물로  지상 8층  지하 5층 규모로 경매장  전시장  아카데미홀 등으로 구성되어 있다. 서울옥션 강남센터는 강남을 대표하는 랜드마크로서 대중들이 일상 속에서 미술을 향유하고  미술품 경매를 보다 가깝게 느끼고 경험할 수 있는 복합 문화공간이다.","","","","10:00~19:00","연중무휴","","","","가능","","없음","","없음",""
"2821711","북촌한옥역사관","03057","","","서울특별시 종로구 계동4길 3 ","37.5823581167","126.9870781245","북촌한옥역사관은 종로구 계동 4길 3에 있으며  한옥을 개조한 공간에서 북촌 역사를 살펴 볼 수 있다.
1920~1930년대 '조선집'이라 불린 소형 한옥과 이를 공급하면서 당시 '건축왕'이라 불렸던 기농 정세권 선생을 조명한다.","","","","10:00~18:00 (13:00~14:00 점심시간)","매주 월요일","무료","","","없음","","","","",""
"2834048","하이커 그라운드","04521","","","서울특별시 중구 청계천로 40 한국관광공사 서울센터 ","37.5685818430","126.9816428989","한국관광공사 서울센터에 개관한 ‘하이커 그라운드’는 K-POP 체험과 미디어 아트 관람을 동시에 할 수 있는 한국 관광 홍보관이다. 
'하이커 그라운드'의 이름에는 한국(KR)이 반가운 인사(Hi)를 건네고 글로벌 여행자들의 놀이터(Playground)가 되겠다는 뜻이 담겨있다.
특히 MZ 세대를 위해 다양한 방식으로 한국 관광 콘텐츠를 제공하고 있다.

1층은 대형 미디어 ‘하이커 월’을 통해 다양한 미디어 아트를 즐길 수 있는 공간으로  미디어 아티스트 이이남 작가의 ‘신도시산수도’  글로벌 한류 팬들이 공모한 한국 관광 영상 등을 볼 수 있고 2층「케이팝그라운드」에서는 XR 라이브 스튜디오를 활용하여 K-pop 뮤직비디오를 직접 제작해보는 체험을 할 수 있다. 청계천이 보이는 창가에서 설치미술가 서도호 작가의 ‘North Wall’ 작품을 감상하며 계단을 올라가면  3층 「하이커스트리트」를 발견할 수 있다. 국내 1세대 그래피티 라이터인 알타임죠 작가의 작가의 작품과 함께 골목골목 한국의 자연스러운 일상문화 콘텐츠를 AI  AR  XR 등 최신기술로 구현한 상설전시이다. 4층「로컬그라운드」에서는 한국 로컬 관광을 다양한 예술  체험  전시를 통한 기획전시(~25.06  「노마드의 모자샵」  PER:SCENT   「나의 한국적 취:향香」 전시 중) 로 만날 수 있으며 마지막 5층 하이커 라운지에서 청계천을 조망할 수 있는 포토스팟 테라스와 함께 관광안내센터가 위치하고 있어 다양한 한국관광정보를 얻을 수 있다.","","","","[1, 5층]<br>
- 월~일요일 10:00~19:00<br>
[2~4층]<br>
- 화~일요일 10:00~19:00<br>
※ 운영시간 종료 20분 전까지 입장 가능","","무료 (유료는 별도 공지)","","","가능 (기본 30분 2,000원 이후 10분당 1,000원 / 일일 최대 30,000원)","","","","",""
"3058449","성북구립미술관","02837","","","서울특별시 성북구 성북로 134 (성북동) ","37.5948901340","126.9949020554","성북구립미술관은 자치구 최초의 공립미술관으로  2009년에 개관한 이래 지역 특성을 반영하여 한국 근현대미술 중심의 전문성과 미술문화 향유기회의 확장과 공공성을 지향하는 미술관으로 운영해오고 있다. 지역의 문화예술 자산을 보존하려는 노력  지역공동체와의 적극적인 소통  지역주민을 위한 긴밀한 교육기관  작가가옥미술관의 설립 등 중요한 역할을 담당하며 지역 안팎의 교두보가 되는 사업을 시행하고 있다.","","","","10:00~18:00 (입장마감 17:30)","매주 월요일 / 1월 1일 / 설·추석 당일","전시 별로 상이함","","","가능","","","","",""
"3080501","에스파스 루이비통 서울","06015","","","서울특별시 강남구 압구정로 454 (청담동) 루이비통 메종 서울 4층","37.5256657669","127.0462410086","에스파스 루이비통 서울(Espace Louis Vuitton Seoul)은 다양한 예술품들을 전시하는 도심 속의 미술관으로  도쿄  뮌헨  베네치아  베이징  오사카에 이어 서울에 위치한 루이비통 재단 미술관(Fondation Louis Vuitton)이다. 소장품들에 대한 국제적인 접근성을 높여 대중에게 관람 기회를 제공하고자 하는 재단의 목표하에 세워졌다. 게르하르트 리히터  앤디 워홀 등 다양한 예술가들에 대한 특별전을 진행한다.","","","null","null","null","null","null","null","null","null","","","",""
"3304115","강서별빛우주과학관","07508","","","서울특별시 강서구 금낭화로 178 (방화동) (방화근린공원 내)","37.5810885136","126.8146355542","강서별빛우주과학관은 시민들이 천문우주과학에 보다 쉽게 다가설 수 있는 공간으로 만들어졌다. 천문학 상식을 넓힐 수 있는 전시 시설과 다양한 강좌 프로그램을 위한 강의 공간을 갖추고 있다. 60여 명을 수용할 수 있는 지름 10m 천체투영실에서는 별자리 교육을 받고  천문우주영상을 관람할 수 있다.","","","천체투영실 : 68석(휠체어공간 2석 포함)","화요일~일요일 09:30~18:00 (입장마감 17:30)<br>
※ 야간 운영 시 별도 공지 (홈페이지 참조)","매주 월요일 / 1월 1일 / 설·추석 당일<br>※ 단, 월요일이 공휴일인 경우, 그 다음날 휴관<br>※ 시설 점검 및 그 밖의 사유로 인해 휴관 할 수 있음 (홈페이지 사전 공지)<br>※ 천재지변 등 긴급한 사유로 인할 경우 공지 없이 휴관 할 수 있음","- 성인(19세~64세) 2,000원<br>- 어린이 / 청소년(7세~18세) 1,000원<br>※ 무료 : 6세 이하 / 65세 이상 / 국가유공자 / 장애인<br>※ 천체투영실 관람을 제외한 평일 과학관 전시실 관람은 무료(전체 대상)<br>※ 관람료 면제 대상자의 경우 해당 면제 사항을 증빙 할 수 있는 신분증이나 서류 지참 필수","","천체투영실 : 50분","불가능","","","","가능","체험프로그램:천체투영실 / 아기랑 함께하는 천체투영실 / 전시해설 / 천체관측 등
예약안내:
"
"3304212","글래드스톤 갤러리","06070","","","서울특별시 강남구 삼성로 760 (청담동) ","37.5228189148","127.0484408888","40년 전통을 이어온 뉴욕에 중점을 둔 글래드스톤 갤러리는 아시아의 첫 지점으로 서울을 선택했다. 1980년 미국 뉴욕에서 설립된 글래드스톤 갤러리는 미국 로스엔젤레스  벨기에 브뤼셀  이탈리아 로마 등에서 갤러리를 운영하고 있다. 현대미술을 대표하는 작가 엘렉스 카츠  우고 론디노네 등과 함께하며 국제적으로 인정받고 있는 갤러리이다.","","","","화요일~토요일 10:00~18:00","매주 월요일, 일요일","무료","","","가능","","","","","체험프로그램:
대관안내:
"
"3335691","최인아책방","06149","","","서울특별시 강남구 선릉로 521 (역삼동) 4층","37.5061041798","127.0479247426","최인아책방은 6 000 여 권의 장서를 갖춘 중형 서점이자 강연  모임  콘서트 등이 활발하게 이루어지는 복합문화공간이다. 책방 주인이 선별한 좋은 책들이 주제별로 진열되어 있고  지인들이 추천한 책 안에는 추천 이유를 진솔하게 적은 북카드가 들어있어 자신에게 필요한 책을 쉽게 선택할 수 있다. 이 책방의 클래식한 공간은 커피와 함께 책 읽기 좋도록 서재 같은 느낌으로 인테리어 되어있다.","","","","12:00~19:00<br>
※ 방문 전 전화 문의 필수","연중무휴","무료","","","가능","","","","","체험프로그램:
:
"
"3368708","한지가헌","03055","","","서울특별시 종로구 북촌로 31-9 (재동) ","37.5795917241","126.9844201117","‘한지의 집’이라는 의미를 담은 한지가헌(Hanji House  韓紙家軒)은 (재)한국공예·디자인 문화진흥원이 운영하는 공간으로 전통 유산인 한지의 우수성을 널리 알리고 쓰임을 확대하기 위하여 설립되었다.
1층은 한지의 새로운 쓰임새를 발견하고 제안하는 전시관(한지마루)으로 구성되어 있으며  지하 1층은 소통공간으로 전국 18개 전통 한지 공방들과 전통 종이에 대한 정보를 전문적으로 구성한 한지자료저장소를 비롯하여  한지배움터  한지사진관으로 구성되어 운영된다.","","","","10:00~19:00<br>
※ 단, 매월 마지막 주 수요일 ‘문화가 있는 날’ 10:00~21:00까지 운영","매주 월요일 / 설·추석 당일 / 법정공휴일(일요일 제외)","[한지마루 전시] 무료<br>[한지사진관] 15,000원<br>※ 한지배움터, 한지사진관 사전 예약 필수","한지사진관 이용 시 한복 착용의 경우 한지사진관 10,000원(5,000원 할인)","한지배움터 50분<br>한지사진관 30분<br>워크숍 약 120시간","불가능","","","","","소장품현황:전국 18개 전통한지 공방의 한지 및 한국공예·디자인문화진흥원 한지분야 사업 결과물 등 	

예약안내:네이버 플레이스 혹은 02-741-6600

"
"3385165","서울특별시교육청 융합과학교육원","08799","","","서울특별시 관악구 낙성대로 101 (봉천동) ","37.4688680271","126.9594255163","서울시 관악구 봉천동에 위치한 서울특별시교육청 융합과학교육원은 과학 전시물을 조작하고 체험하며 과학적인 원리를 이해하고  탐구력 및 창의력을 신장시킬 수 있는 과학 체험 학습장이다. 또한 서울과학교육의 센터로서 학생들에게는 과학탐구 체험활동을 통하여 과학에 대한 관심과 흥미를 높이고  교원들에게는 다양한 연수 및 교수학습에 필요한 자료 제공을 통하여 전문성을 신장시킬 수 있도록 지원하며 일반 시민들에게는 과학체험학습의 장을 제공하여 과학 문화를 확산시키고자 한다.","","","","10:00~17:00","연중무휴","무료","","","가능 (55대)","1시간 무료 / 이후 5분당 150원","","","","체험프로그램:과학창의력교실 / 천문대 현장체험학습 / 동아리천문교실 / 토요가족천문교실 / 토요과학프로그램 등<br>
※ 자세한 사항은 홈페이지 참조
:
"
"3386124","강서아트리움","07719","","","서울특별시 강서구 가로공원로 195 (화곡동) ","37.5376050905","126.8376513443","강서아트리움은 ‘문화’와 ‘구민’의 소통을 통해 지역 문화를 활성화하고 구민의 삶을 다채롭게 하는 강서의 대표 문화 공간이다. 지역 사회와 함께하는 소중한 문화 예술의 장으로서 고귀한 예술과 다양한 문화의 만남을 즐길 수 있는 공간이다. 예술의 향연과 창의성이 넘치는 전시들이 가득 찬 곳으로  강서구 주민들에게 풍요로운 문화 경험을 선사한다. 또한 문화예술 강좌를 통해 누구나 저렴한 비용으로 전문지식과 다양한 형태의 학습 기회를 접할 수 있으며  다양한 세대  다양한 관심을 가진 사람들이 함께 모여 즐거움과 배움을 나눌 수 있다.","","","","- 평일 10:00~20:00<br>
- 토요일 10:00~17:00","매주 일요일 / 공휴일","공연 별로 상이함","","","가능 (31대)","10분당 500원","","","","체험프로그램:문화강좌<br>
※ 일정 별로 진행하는 프로그램이 상이하므로 자세한 사항은 홈페이지 참조
:
"
"3386145","국립어린이청소년도서관","06130","","","서울특별시 강남구 테헤란로7길 21 (역삼동) ","37.5007239303","127.0301681782","국립어린이청소년도서관은 우리 미래 세대의 지적 성장과 올바른 인성 함양을 위해 전 세계 어린이·청소년 자료를 보유하고 지식 정보에 쉽게 접근하고 활용할 수 있는 서비스를 제공하고 있다. 다양한 문화적 경험을 할 수 있는 체험 활동과 연구 지원을 수행하고 있으며  꿈 창작실  희망 창작실 등 어린이와 청소년들이 체험하며 직접 겪을 수 있는 프로그램을 통해 지식을 함양할 수 있는 곳이다.","","","","09:00~18:00","매월 둘째, 넷째 월요일<br>일요일을 제외한 관공서 공휴일 (단, 설연휴와 추석연휴 기간 중 일요일은 휴관)<br>임시휴관일 (특별한 사유로 관장이 필요하다고 인정한 경우)<br>※ 어린이날 개관","무료","","","가능<br>※ 도서관 주차장은 장애인 및 단체 견학 차량만 이용 가능<br>※ 도서관 방문하시는 분들은 ‘역삼문화공원 제1호 공영주차장’ 이용 요망","5분 당 300원","","","","체험프로그램:※ 일정 별로 진행하는 프로그램이 상이하므로 자세한 사항은 홈페이지 참조
:
"
"3483675","넷마블게임박물관","08393","","","서울특별시 구로구 디지털로26길 38 (구로동) 3층","37.4798989348","126.8953338198","넷마블게임박물관은 게임의 역사와 문화적 가치를 조명하고 있다. 국내외 게임 소장품을 만나볼 수 있는 전시 공간이며 다양한 게임 자료를 열람할 수 있는 학습 공간이자 게임을 직접 플레이할 수 있는 놀이 공간이다. 초기 콘솔 게임기부터 비디오 게임기  게임 소프트웨어  기타 게임 관련 소장품 등 게임 관련 소장품을 다수 보유하고 있다. 전시장은 게임 역사  게임 세상  게임 문화 등 3가지 테마로 구성되어 있으며  국내외 게임 산업의 발전사  게임의 메커니즘  게임 체험 공간 등 다양한 볼거리와 즐길거리를 제공한다. 특히  게임 문화 테마 공간의 '플레이 컬렉션'에서는 고전 아케이드  콘솔  PC 게임들을 즐길 수 있어  아이들에게는 재미를 제공하고 어른들에게는 추억을 선사한다.","","","","10:00~18:00 (입장 마감 17:30)","매주 월요일 / 매년 1월 1일 / 설·추석 전날 및 당일","- 성인 10,000원<br> - 청소년(13세 이상~18세 이하) 7,000원<br> - 어린이(48개월 이상~12세 이하) 5,000원","","","가능","박물관 관람 및 교육프로그램 참여 시, 2시간 무료","","","","체험프로그램:고전 아케이드 게임 / 콘솔 게임 / PC 게임
"
"3483980","함석헌기념관","01440","","","서울특별시 도봉구 도봉로123길 33-6 (쌍문동) ","37.6530146487","127.0348106527","함석헌기념관은 우리나라를 대표하는 인권 운동가로 '씨알의 소리'를 창간하고 시인  교육자  사상가  언론인  역사가로서의 삶을 살았던 함석헌 선생(1901~1989)을 기리기 위해 마지막 여생을 보내셨던 도봉구 쌍문동 집을 보존  리모델링하여 작은 기념관 형식으로 건립한 곳이다. 함석헌 선생이 생활하셨던 지상 1층은 선생의 유품 전시  발자취  영상 상영 등 전시실로 구성하였으며  창고로 사용하셨던 지하 1층은 세미나실  도서열람실  게스트룸 등 주민커뮤니티 공간으로 구성하였다. 그 외에도 씨알갤러리와 주민공간으로 유리온실과 앞마당 쉼터가 조성되어있다. 함석헌기념관은 작지만 알차고 의미 있는 함석헌 선생을 널리 알리고 주민들에게 편안하고 뜻깊은 공간이 될 수 있도록 최선을 다하고 있다.","","연면적 248.67㎡","","09:00~18:00","매주 월요일 / 1월 1일 / 설﻿·추석 연휴","무료","","","불가능","","","","",""
"3488525","에코스페이스 연의","08049","","","서울특별시 양천구 신정이펜1로 12 (신정동) ","37.5117497010","126.8342218274","서울 양천구에 위치한 에코스페이스연의는 도심 속 생태 가치를 품은 특별한 문화·생태체험학습 교육 공간이다. 국내 최초의 인공 저류지 공원인 연의공원을 배경으로  이곳은 사계절 내내 생물다양성의 아름다움을 경험할 수 있는 생태교육 중심지로 자리 잡고 있다. 특히  7~8월이면 연의 연못에 수 놓인 연꽃의 향연은 시민들의 쉼과 감동을 선사한다.
에코스페이스 연의는 양천구 관내 교육기관과 협력해 생물다양성 교육을 활발히 진행하고 있으며  생태적 감수성을 기르는 생생한 체험의 장으로도 사랑받고 있다. 건립 당시 5그루의 미루나무를 보존하며 자연과 공존하는 건축 방식을 실천해 서울시 건축상(우수상)을 수상한 점 또한 주목할 만하다.
지속가능한 도시 생태계의 모델이자 문화와 교육이 함께하는 에코스페이스 연의는 서울 시민 누구에게나 열려 있는 자연 속 힐링 공간이다. 도심 속 새로운 생태 경험을 시작하는 곳이 바로 에코스페이스 연의이다.","","","체험프로그램 회차 당 20명 이하","10:00~17:00","매주 월요일 / 법정공휴일","무료","","90분","불가능","","","","","체험프로그램:에코키즈스쿨 / 에코패밀리(유아  초등가족) 주말 프로그램 등<br>
※ 자세한 사항은 유선 문의
"
"407057","서울남산국악당","04626","","","서울특별시 중구 퇴계로34길 28 (필동2가) ","37.5597775194","126.9932865315","서울남산국악당은 2007년 전통공연예술의 진흥과 국악의 우수성을 알리기 위해 건립된 국악 전문 공연장이다. 한국의 역사적 전통과 정체성을 담고 있는 전통 한옥의 미감을 살리기 위해 지상 1층의 한옥 건축물을 기반으로 공연장을 지하에 배치한 구조는 주변 자연환경과 어우러져 다른 공연장과는 차별되는 멋을 느낄 수 있다. 특히 지하 1층 공연장 로비와 연결된 선큰가든(sunken garden) ‘침상원’은 경복궁 교태전(交泰殿  왕의 비거주 공간)의 느낌을 살린 계단식 정원으로 꾸며져 지하 공연장이지만 자연 채광과 아름다운 풍경을 선사해 준다.","","","공연장 : 300석","공연 별로 상이함","공연 별로 상이함","공연 별로 상이함","","","가능","","없음","","없음","사업내용:국악공연 및 강좌
예약안내:
"
"509267","두산갤러리","03129","","","서울특별시 종로구 종로33길 15 (연지동) ","37.5718651424","127.0010160404","2007년 서울에 개관한 두산아트센터 두산갤러리는 누구에게나 열려 있는 공간으로 관객들이 쉽고 재미있게 감상할 수 있는 편안한 공간을 지향한다. 전문가나 미술 애호가의 눈높이에 맞춘 전시가 아니라 누구나 편안하게 즐길 수 있는 갤러리이다. 갤러리 공간에만 국한된 것이 아니라 두산아트센터 내의 통로  계단  건물 로비  정문 등 전체가 갤러리로 활용되어 여러 가지 전시를 다양한 각도로 구성할 수 있다. 또한 무대와 조명  음향 등의 설치가 가능하도록 설계되어 설치 미술이나 행위예술  퍼포먼스 등의 공연도 가능하다.","","","","11:00~19:00","매주 일요일~월요일","무료","","","가능 (약 150대)","전시 관람 시 1시간 무료 / 초과 시 10분당 1,000원","없음","","없음",""
"690984","청와대 사랑채","03042","","","서울특별시 종로구 효자로13길 45 ","37.5824522900","126.9725822208","청와대 사랑채는 ‘누구에게나 열린 안식처’로 만남과 소통의 문화 공간으로 여행도서관 콘셉트의 공간이 곳곳에 구성되어 있으며 쉼이 있는 여행 전시로 특별함을 더한 곳이다. 청와대  주변에서 한국 전역까지 확장되는 여행을 통해 나만의 꿈을 펼쳐보는 시간을 가져볼 수 있다. 청와대사랑채는 2024년 6월 재개관 하였으며 1  2층의 전시실과 함께 편의시설로는 수유실  물품보관소  장애인화장실  기념품점 및 카페가 있다.","","","","09:00-18:00 (17:30 입장마감)","매주 화요일 (화요일이 공휴일인 경우 공휴일 다음 첫번째 평일 휴관) / 1월 1일","무료","","약 1시간","가능","청와대 사랑채 공영주차장 5분당 300원","가능","","없음","외국어 안내서비스:* 외국어 전시해설 시간<br />
[영어] 10시  2시<br />
[중국어] 10시  2시<br />
[일본어] 12시  4시<br />
* 모이는 곳 : 1층 안내데스크 앞<br />
* 접수 방법
- 10명 이상 단체 : 최소 3일 전 전화예약 (최대인원 30명)<br />
- 10명 미만 : 당일 현장 접수 가능<br />
* 예약관련 문의 : 02)723-0300<br />
<br />
※ 전시관 공사 기간 중에는 운영 중인 전시실만 관람 가능하며  전시해설은 약 15분간 진행됩니다.<br />
※ 휴관일(월요일)에는 전화접수 불가합니다.<br />
※ 예약시간으로부터 15분 이상 지각 시 취소될 수 있습니다.<br />
※ 영리를 목적으로 한 단체는 전시해설이 불가합니다.<br />
※ 원활한 전시해설의 진행을 위해  미취학 아동 및 단체는 참여하실 수 없습니다.<br />
※ 전시해설에 대한 녹취 및 영상 녹화는 해설사의 사전 승인 없이는 불가합니다.<br />
※ 전시관 사정에 의해 사전공지 없이 변동 및 취소될 수 있습니다.
예약안내:전시해설 : 전화 예약 가능 (02-722-0300)<br />
※ 최소 3일 전 전화 예약<br />
※ 최대인원 30명
 
외국인 예약안내:전시해설 : 전화 예약 가능 (02-722-0300)<br />
※ 최소 3일 전 전화 예약<br />
※ 최대인원 30명

한국어 안내서비스:수~월요일 (화요일 휴무)10:30 / 14:00
"
"719514","지식재산전문도서관","06133","","","서울특별시 강남구 테헤란로 131 한국지식재산센터 3층","37.5001351590","127.0329540519","한국지식재산연구원 지식재산전문도서관은 세계 각국의 지식재산 정보 및 전문자료를 수집·제공함으로써 지식재산분야의 학술연구기반 조성 및 정보교류의 허브 역할을 수행하고 있다. 국내외 지식재산 유관기관과의 정보교류를 통해 다양한 지식재산 정책정보 수집 및 협력 네트워크 구축에 노력하고 있으며  지식재산분야 고가·희귀 자료 및 온라인 DB  E-Journal 등 전문자료를 수집·제공하고 있다. 특히  2018년도에는 전국도서관 운영평가에서 전문도서관 부문 최우수상(문화체육부 장관상)을 수상하여 도서관 운영의 우수성 및 전문성을 인정받은 바 있다.","","","","10:00~17:00 (점심시간 12:00~13:00)","공휴일 / 대체휴무일 / 창립기념일 (12.9)","무료","","","불가능","","없음","","없음","사업내용:지식재산 관련 정보의 열람  복사 / 협정체결기관 대출 / 세미나실 무료 대관 / 특허기술거래 상담(한국발명진흥회)
"
